Loan_ID,Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Default
3369,49,Female,39069,709,10875,7,Yes
3370,37,Male,41140,752,47368,15,No
3371,28,Female,87693,731,16814,5,Yes
3372,50,Female,84332,760,33019,15,Yes
3373,59,Female,53450,760,45505,5,Yes
3374,35,Male,78801,782,35996,5,No
3375,19,Female,70589,669,23098,7,Yes
3376,46,Male,91356,751,44188,7,No
3377,29,Male,88060,736,8932,20,Yes
3378,48,Male,91682,650,14851,7,Yes
3379,29,Male,82045,672,8617,5,Yes
3380,20,Male,67005,792,37226,10,No
3381,39,Male,78888,644,49223,7,Yes
3382,64,Female,73642,764,36623,7,Yes
3383,55,Male,50849,753,5514,5,Yes
3384,45,Female,75754,697,9011,7,Yes
3385,20,Male,60155,724,35967,20,Yes
3386,28,Female,67289,736,23160,10,Yes
3387,60,Male,74484,762,28419,20,No
3388,34,Male,97435,678,49934,15,Yes
3389,31,Male,40632,645,17031,10,Yes
3390,51,Female,88716,613,25244,15,No
3391,29,Female,63213,781,8486,10,Yes
3392,19,Female,55329,715,44548,5,No
3393,54,Female,51749,683,40364,7,No
3394,24,Female,77955,658,10720,7,No
3395,31,Female,53823,644,34932,10,Yes
3396,54,Female,95154,626,33389,20,Yes
3397,30,Male,61187,788,26767,5,No
3398,21,Female,89295,640,11346,7,No
3399,32,Female,64627,658,43625,5,Yes
3400,45,Male,50685,612,14556,10,No
3401,28,Female,55505,647,45798,5,No
3402,43,Female,38073,686,15402,20,Yes
3403,25,Female,42263,777,42113,5,No
3404,63,Female,98884,671,17368,20,Yes
3405,21,Male,53855,789,45381,15,No
3406,46,Female,59520,749,40766,5,No
3407,26,Male,69295,609,36828,20,No
3408,45,Male,31211,763,36300,7,No
3409,30,Male,34940,634,6915,15,Yes
3410,24,Female,44123,603,19153,15,Yes
3411,29,Male,55032,775,16122,7,Yes
3412,47,Female,89903,745,14052,15,Yes
3413,29,Female,92338,782,21032,10,Yes
3414,28,Male,30885,633,29779,7,Yes
3415,60,Male,98895,619,10414,7,No
3416,40,Male,86629,789,35478,5,No
3417,41,Male,57679,653,17427,20,No
3418,49,Male,57734,693,18884,5,No
3419,37,Female,69102,719,43042,20,No
3420,24,Male,57491,665,48232,5,No
3421,52,Male,36327,750,27695,7,Yes
3422,56,Female,78890,726,44451,7,Yes
3423,58,Male,58662,646,16475,5,No
3424,43,Male,51805,660,7376,10,Yes
3425,33,Male,61130,614,17771,7,No
3426,32,Female,79722,751,12345,20,Yes
3427,41,Female,93789,642,31048,7,Yes
3428,19,Female,37527,678,12846,10,No
3429,62,Male,97442,694,13166,20,No
3430,20,Female,73050,785,35198,10,No
3431,18,Female,86290,674,37041,20,No
3432,35,Female,83876,613,28589,20,Yes
3433,65,Male,98915,610,12172,10,No
3434,26,Male,91140,704,19887,10,Yes
3435,19,Male,56144,636,17774,15,No
3436,23,Male,95720,663,42489,7,Yes
3437,47,Male,78613,746,15703,5,No
3438,49,Male,96531,737,45488,20,No
3439,24,Female,69858,635,44597,15,Yes
3440,29,Male,98891,664,32736,5,Yes
3441,48,Male,62959,733,16825,15,Yes
3442,50,Female,31660,610,11453,7,Yes
3443,37,Female,67737,726,5189,20,No
3444,22,Male,32846,796,23365,10,Yes
3445,33,Female,96979,708,49822,10,No
3446,23,Male,45572,711,38548,10,No
3447,46,Male,61291,663,32439,15,No
3448,43,Male,62504,628,17899,5,Yes
3449,41,Male,64529,780,38663,15,Yes
3450,48,Female,85995,729,19414,20,No
3451,43,Female,85110,630,30648,15,No
3452,61,Female,33601,699,23378,5,Yes
3453,60,Male,63000,647,43131,20,No
3454,29,Male,84194,714,47588,15,No
3455,47,Female,32256,735,28491,10,No
3456,62,Female,45219,622,19104,5,No
3457,33,Male,51591,679,6732,15,No
3458,23,Female,60126,790,43067,10,No
3459,53,Female,84630,693,48475,15,No
3460,29,Male,68877,691,19967,20,No
3461,52,Male,52383,685,16883,20,No
3462,39,Male,31445,784,6719,15,Yes
3463,64,Male,45041,662,36433,15,No
3464,22,Female,36307,670,37708,10,No
3465,19,Female,40621,650,30121,5,Yes
3466,19,Female,44441,745,12506,7,No
3467,26,Female,61908,743,17773,15,No
3468,29,Female,52492,721,35641,20,Yes
3469,21,Female,77028,752,45759,5,No
3470,52,Male,97116,665,27761,20,No
3471,43,Male,65923,700,12858,15,No
3472,62,Male,90394,630,17433,5,Yes
3473,64,Male,47579,709,41333,10,Yes
3474,21,Male,86635,621,33129,5,No
3475,64,Male,38221,763,5024,10,No
3476,36,Female,94855,649,44677,20,No
3477,44,Female,35278,634,39785,15,Yes
3478,22,Male,77705,794,36190,7,Yes
3479,63,Female,30556,652,38657,15,No
3480,42,Female,71962,680,22378,5,Yes
3481,53,Female,95911,777,35445,20,No
3482,19,Male,53521,613,19184,7,Yes
3483,55,Female,30876,673,37312,5,Yes
3484,27,Male,93263,752,26331,10,No
3485,18,Male,73684,794,38531,7,No
3486,54,Female,64543,630,26808,15,Yes
3487,26,Male,39110,689,8649,15,Yes
3488,35,Female,52581,720,17849,10,No
3489,31,Female,74007,681,15927,7,Yes
3490,40,Female,81526,743,5243,7,No
3491,23,Male,74622,644,30706,15,Yes
3492,62,Male,70813,663,47625,5,No
3493,25,Female,54848,753,6257,15,Yes
3494,24,Female,56474,649,19109,5,Yes
3495,50,Male,62190,728,46627,20,Yes
3496,38,Female,45344,630,30750,15,No
3497,52,Female,77563,687,39527,10,No
3498,50,Female,85169,767,33407,5,Yes
3499,51,Female,58731,793,46244,20,Yes
3500,55,Male,57979,761,31290,15,No
3501,24,Female,30210,764,38657,15,Yes
3502,18,Female,92023,654,48021,5,Yes
3503,33,Female,85936,616,37928,7,Yes
3504,30,Male,97308,756,21449,15,Yes
3505,61,Male,33625,622,30145,5,Yes
3506,27,Female,30683,604,14142,20,Yes
3507,62,Male,56501,798,45063,10,No
3508,51,Female,93215,759,44857,10,No
3509,46,Male,31689,654,14785,5,Yes
3510,19,Male,48281,613,22320,5,No
3511,53,Male,46451,734,11299,20,No
3512,54,Female,61993,711,46632,20,No
3513,60,Male,90472,669,18195,7,No
3514,43,Female,60773,770,24499,15,Yes
3515,18,Female,84852,695,21148,20,No
3516,45,Female,39846,800,42439,10,No
3517,46,Male,68527,740,42455,10,Yes
3518,52,Female,32517,606,11118,5,Yes
3519,65,Male,60788,751,18131,15,Yes
3520,30,Male,75928,622,35702,5,No
3521,46,Female,64611,665,8907,15,No
3522,64,Male,36072,723,30735,20,No
3523,62,Male,49198,775,8088,10,No
3524,57,Female,84244,727,7766,5,Yes
3525,62,Male,43905,739,11998,7,No
3526,52,Female,68962,613,47987,20,Yes
3527,22,Male,58706,786,7183,5,Yes
3528,42,Male,38281,677,17669,10,No
3529,41,Female,42154,647,45448,5,No
3530,60,Female,88012,657,41831,7,Yes
3531,18,Female,82765,609,44952,20,No
3532,54,Male,58071,658,11456,5,No
3533,34,Female,72466,660,13770,7,Yes
3534,46,Female,87699,619,43214,20,No
3535,25,Female,47901,690,37892,15,Yes
3536,19,Male,91306,652,13934,15,Yes
3537,41,Male,32094,721,20235,10,Yes
3538,25,Male,85989,615,15332,15,No
3539,33,Female,54089,745,11555,7,Yes
3540,28,Male,34682,641,27844,7,Yes
3541,45,Male,71665,735,19548,20,Yes
3542,45,Male,91959,603,44628,7,Yes
3543,49,Male,43819,785,41953,10,Yes
3544,21,Female,98259,650,35464,15,Yes
3545,49,Female,78059,740,48345,7,Yes
3546,59,Female,95456,692,6062,7,Yes
3547,46,Male,51207,676,39215,15,No
3548,31,Female,33902,622,41597,10,Yes
3549,55,Male,54529,667,20060,20,No
3550,34,Male,36061,667,30602,15,Yes
3551,20,Male,60086,627,37246,7,No
3552,25,Male,79382,609,16809,10,No
3553,23,Male,31239,615,39257,10,Yes
3554,57,Female,87184,797,42276,10,Yes
3555,30,Male,43346,667,47587,5,Yes
3556,60,Male,95909,622,40478,10,Yes
3557,36,Male,76426,635,9552,10,Yes
3558,55,Female,64117,753,19650,5,No
3559,42,Female,37180,758,34138,7,Yes
3560,30,Male,80760,654,5014,20,No
3561,35,Female,89309,640,46450,20,No
3562,46,Female,80175,692,37429,10,No
3563,61,Male,76561,689,28768,15,Yes
3564,30,Female,47958,746,49048,15,Yes
3565,35,Male,84868,695,37365,10,Yes
3566,62,Female,65871,784,44092,15,No
3567,18,Male,43179,789,49807,7,Yes
3568,65,Female,87517,609,41433,15,No
3569,39,Female,40642,649,41998,20,No
3570,29,Male,74030,748,8413,5,Yes
3571,28,Female,78225,658,23128,20,No
3572,27,Female,43643,672,35117,20,No
3573,42,Male,50345,755,24552,15,Yes
3574,38,Male,50247,610,41380,20,No
3575,34,Male,36628,750,5539,5,No
3576,21,Female,53915,682,41033,7,No
3577,55,Male,74615,634,34024,20,Yes
3578,23,Male,33354,617,31665,7,No
3579,19,Male,36930,753,20409,7,Yes
3580,65,Male,42147,769,40698,5,Yes
3581,49,Female,30646,637,22090,15,Yes
3582,38,Male,41827,704,9510,10,No
3583,31,Female,72316,748,39085,10,Yes
3584,27,Female,99280,746,36131,15,No
3585,43,Female,68885,646,43987,15,Yes
3586,55,Female,59852,621,14250,7,No
3587,38,Female,32267,679,43081,20,No
3588,61,Male,87267,613,38858,5,No
3589,51,Male,62575,694,6834,15,No
3590,20,Female,87191,771,17621,10,Yes
3591,51,Male,65239,608,39096,10,Yes
3592,64,Male,89654,750,49596,5,Yes
3593,61,Female,78745,716,5455,20,Yes
3594,30,Male,72940,738,8451,20,No
3595,45,Female,31988,680,32073,10,Yes
3596,43,Female,82699,753,23216,10,No
3597,57,Male,99482,742,29549,20,No
3598,32,Female,53932,712,24389,15,Yes
3599,53,Male,79512,600,9109,20,No
3600,23,Female,73442,705,16081,20,Yes
3601,18,Male,57076,711,43311,7,No
3602,62,Male,65230,643,32662,10,Yes
3603,22,Male,50974,635,15633,5,Yes
3604,51,Male,65115,679,45007,7,Yes
3605,29,Male,78426,659,22896,5,No
3606,29,Male,75549,754,24387,15,No
3607,61,Male,80608,626,20732,20,Yes
3608,58,Female,69447,737,45665,20,Yes
3609,54,Female,72913,617,19263,20,Yes
3610,57,Male,82795,722,32854,5,No
3611,30,Male,72063,705,27707,20,No
3612,27,Female,44354,792,12712,20,Yes
3613,53,Female,51085,673,29181,7,Yes
3614,40,Female,62316,777,39726,10,No
3615,41,Female,53612,785,43231,7,Yes
3616,47,Male,30097,760,35335,5,Yes
3617,22,Female,53180,723,48697,15,No
3618,61,Female,62559,789,32260,20,Yes
3619,30,Female,72087,754,46054,10,Yes
3620,35,Male,47515,785,41521,7,Yes
3621,19,Female,98704,687,7543,5,Yes
3622,53,Male,93036,717,28655,5,No
3623,47,Female,30274,663,14041,15,Yes
3624,63,Female,52359,777,39915,10,No
3625,56,Female,83503,733,11575,10,Yes
3626,59,Male,52703,767,36686,5,Yes
3627,36,Female,87635,658,32163,7,No
3628,41,Female,89448,648,19820,20,No
3629,43,Male,40363,777,14284,7,No
3630,60,Male,52149,679,18522,20,No
3631,58,Male,32045,681,36742,7,Yes
3632,56,Female,59714,733,20903,10,No
3633,37,Male,40372,666,11056,5,No
3634,63,Male,34625,744,45535,10,No
3635,28,Female,39241,653,22654,15,Yes
3636,65,Male,63092,693,25979,15,No
3637,57,Male,77788,672,44258,7,Yes
3638,57,Female,80648,692,26802,7,Yes
3639,57,Female,96226,691,47981,5,No
3640,29,Female,66856,798,7533,7,No
3641,50,Female,44926,702,40214,15,Yes
3642,20,Female,72736,795,32246,10,Yes
3643,25,Female,68988,766,23183,7,Yes
3644,18,Female,69068,669,28562,15,Yes
3645,36,Male,62181,724,15468,10,No
3646,52,Female,59548,713,10526,15,Yes
3647,37,Male,62463,721,9624,5,No
3648,56,Male,77851,624,16499,5,No
3649,36,Female,75651,785,29712,5,Yes
3650,62,Male,33424,622,36849,15,No
3651,63,Female,38377,694,40782,15,Yes
3652,60,Female,31394,696,14881,15,No
3653,55,Male,36979,634,33712,10,Yes
3654,53,Female,90134,678,42904,15,Yes
3655,53,Female,42850,782,36769,15,Yes
3656,52,Male,58868,612,47664,7,No
3657,49,Male,55660,706,18576,5,Yes
3658,37,Male,74006,777,30887,7,No
3659,28,Male,57580,746,12665,5,No
3660,53,Female,51874,731,13323,15,No
3661,34,Female,41266,674,6515,10,Yes
3662,27,Female,30796,686,35953,7,Yes
3663,38,Male,71663,766,42230,5,Yes
3664,40,Male,68639,748,40110,10,Yes
3665,32,Male,69492,636,27802,20,No
3666,28,Female,81835,683,5708,10,No
3667,54,Female,32317,690,17682,20,Yes
3668,58,Male,52717,642,38839,15,No
3669,54,Male,82269,789,30621,15,Yes
3670,27,Female,69288,620,49767,20,No
3671,47,Female,97689,771,28542,20,Yes
3672,65,Male,35842,650,45621,15,No
3673,50,Female,51532,774,43691,5,No
3674,54,Male,79513,658,45083,20,Yes
3675,39,Male,58638,738,14500,5,Yes
3676,24,Female,54361,611,49168,20,No
3677,43,Male,50163,732,46239,20,No
3678,28,Male,34847,730,5686,20,No
3679,47,Male,94599,658,15837,10,Yes
3680,53,Male,97446,621,49571,7,Yes
3681,49,Female,68799,690,6388,7,Yes
3682,57,Male,78496,724,21928,5,Yes
3683,61,Female,96575,665,27920,7,Yes
3684,53,Female,48007,769,13181,20,Yes
3685,35,Female,30044,650,25984,7,No
3686,20,Male,34153,781,45979,5,No
3687,46,Male,41242,627,16982,10,Yes
3688,30,Female,51181,615,30014,15,No
3689,24,Female,38836,713,8676,5,No
3690,41,Male,63742,738,49135,5,Yes
3691,49,Female,40718,705,48982,10,No
3692,29,Female,49112,608,35552,7,No
3693,23,Male,67192,705,48991,20,Yes
3694,54,Male,43832,758,39742,15,Yes
3695,53,Female,69102,641,42679,10,Yes
3696,58,Female,76315,652,35971,5,Yes
3697,64,Male,60618,729,26022,10,Yes
3698,61,Female,82033,705,6921,7,No
3699,36,Female,40227,626,34284,7,No
3700,41,Male,43587,689,42009,20,No
3701,54,Female,62890,607,42326,20,No
3702,29,Male,91682,796,31210,7,Yes
3703,56,Male,82802,669,7564,20,No
3704,50,Female,89629,737,29217,5,No
3705,28,Female,62931,794,45322,20,No
3706,48,Male,42281,671,38939,10,No
3707,63,Male,99533,686,33996,5,No
3708,34,Male,34914,713,9267,10,Yes
3709,65,Male,61614,788,9238,15,No
3710,61,Female,46052,770,14728,5,Yes
3711,50,Female,73817,616,42032,10,Yes
3712,63,Female,69718,798,23307,15,No
3713,60,Male,81162,631,21629,15,No
3714,41,Female,51285,717,28995,5,No
3715,24,Female,45735,731,37014,20,No
3716,37,Male,36628,677,15134,7,No
3717,26,Female,56849,690,24352,5,No
3718,35,Female,50609,773,35200,5,No
3719,31,Female,96119,734,15152,20,Yes
3720,30,Female,94505,760,11829,10,No
3721,27,Female,42856,631,18076,20,No
3722,42,Female,98508,732,42005,10,Yes
3723,57,Female,86499,626,30802,5,No
3724,34,Female,80547,670,29084,7,Yes
3725,49,Female,63724,777,41049,10,No
3726,47,Male,53520,672,37862,15,No
3727,23,Female,74622,661,49324,5,No
3728,48,Male,31441,699,24831,5,No
3729,31,Female,87656,749,12204,15,No
3730,23,Male,95206,655,29938,15,Yes
3731,61,Female,86347,630,47885,15,Yes
3732,30,Male,95088,753,22797,5,Yes
3733,63,Female,33498,685,22580,20,No
3734,32,Female,90001,602,37608,20,No
3735,43,Male,74664,695,36635,5,Yes
3736,29,Male,48622,605,7029,10,Yes
3737,47,Male,54565,654,38505,5,Yes
3738,37,Female,46309,737,21565,7,No
3739,27,Female,78060,774,32043,7,Yes
3740,44,Female,46035,684,23980,20,No
3741,19,Male,47864,648,47295,20,Yes
3742,41,Female,92299,661,6543,20,Yes
3743,54,Female,95558,700,25873,5,Yes
3744,63,Male,78345,722,16462,20,No
3745,27,Male,70352,723,21753,10,Yes
3746,23,Male,59029,620,32375,5,No
3747,29,Female,52364,677,19968,7,Yes
3748,26,Female,72029,736,8089,10,Yes
3749,18,Female,54074,623,25290,5,No
3750,24,Female,59453,722,32889,20,No
3751,19,Female,77428,672,33031,5,No
3752,30,Male,92744,640,44234,20,No
3753,57,Female,66869,649,11391,10,No
3754,19,Female,51338,722,17331,7,Yes
3755,24,Female,66733,650,26186,7,No
3756,51,Male,50816,627,45893,20,No
3757,37,Female,92666,734,45421,7,No
3758,65,Male,86795,687,41003,15,Yes
3759,48,Male,73662,742,5171,10,No
3760,64,Male,83492,703,15380,15,No
3761,56,Male,53324,667,31791,7,Yes
3762,54,Female,80001,756,18109,10,Yes
3763,46,Female,31900,732,49106,20,Yes
3764,42,Male,51325,693,47124,7,No
3765,63,Male,40393,770,16618,15,No
3766,34,Male,35453,672,23279,5,No
3767,47,Male,31193,764,40870,15,Yes
3768,18,Female,89988,673,34792,7,No
3769,52,Male,40904,735,23947,15,No
3770,31,Female,52964,759,9752,5,Yes
3771,40,Female,56744,712,16898,10,No
3772,65,Male,44334,756,20383,20,Yes
3773,26,Male,44752,675,47239,7,Yes
3774,60,Male,58227,666,12674,7,No
3775,48,Female,54696,701,16003,10,No
3776,25,Female,60293,653,32170,15,Yes
3777,43,Male,36243,653,40785,20,Yes
3778,31,Female,68867,606,47937,7,Yes
3779,62,Male,86526,609,12438,5,Yes
3780,29,Female,58097,609,15521,20,Yes
3781,53,Male,85573,692,6842,10,Yes
3782,50,Female,43930,742,7448,20,Yes
3783,53,Male,36820,694,15603,5,Yes
3784,45,Female,64473,648,10940,10,No
3785,25,Female,48567,717,33495,5,Yes
3786,50,Male,90704,758,20969,5,No
3787,41,Female,51094,613,8266,5,No
3788,43,Female,48418,648,17858,15,No
3789,35,Female,87772,603,44103,10,No
3790,30,Male,48207,743,14999,5,No
3791,64,Male,34737,667,5862,10,Yes
3792,42,Female,53097,635,28457,7,No
3793,39,Female,79122,795,30943,7,No
3794,26,Male,63020,637,7927,10,No
3795,57,Female,80960,711,15834,15,Yes
3796,56,Female,30385,734,18067,20,Yes
3797,42,Female,95300,760,8198,7,No
3798,58,Male,62495,611,37603,5,No
3799,28,Female,95840,692,33562,15,No
3800,54,Female,36576,602,24444,7,No
3801,19,Female,90753,695,9198,10,No
3802,24,Male,85877,738,8768,7,Yes
3803,25,Female,89654,632,31408,10,Yes
3804,32,Male,83268,611,29625,15,Yes
3805,20,Female,75352,633,38114,15,Yes
3806,27,Male,80741,679,13345,5,Yes
3807,64,Female,38997,708,13707,7,Yes
3808,19,Male,53572,731,12940,7,Yes
3809,20,Male,84456,747,42812,7,Yes
3810,51,Female,63767,766,7964,5,No
3811,45,Female,65341,659,24302,10,Yes
3812,64,Female,56592,722,18498,7,No
3813,58,Female,90353,677,9640,7,No
3814,42,Female,76680,605,27497,10,Yes
3815,55,Female,35537,639,25741,20,No
3816,46,Male,48851,645,41070,7,No
3817,32,Male,66734,676,10907,15,No
3818,19,Male,65920,699,9893,7,Yes
3819,50,Male,81044,752,22178,7,Yes
3820,44,Male,99089,672,26751,15,No
3821,27,Male,33438,793,31322,15,Yes
3822,53,Female,44674,625,36541,5,No
3823,44,Female,94803,644,21782,20,No
3824,48,Male,31079,629,38901,5,No
3825,22,Male,65828,704,46841,20,Yes
3826,48,Female,30217,693,39986,15,Yes
3827,28,Male,33066,758,12732,7,No
3828,27,Female,92772,756,26092,10,No
3829,37,Male,41789,780,35889,20,No
3830,43,Male,44748,797,11052,15,No
3831,25,Male,51871,601,17236,10,Yes
3832,45,Male,74755,763,39972,10,No
3833,34,Female,80166,621,38515,10,Yes
3834,40,Male,96429,655,8766,10,No
3835,59,Female,81077,661,38415,10,No
3836,51,Male,32015,658,41228,5,No
3837,48,Female,74292,696,42695,5,No
3838,43,Male,59886,689,8877,20,Yes
3839,46,Female,78248,634,11529,20,Yes
3840,36,Male,89782,714,31944,20,Yes
3841,53,Female,75258,686,23656,15,No
3842,46,Male,40267,607,10704,10,Yes
3843,19,Female,47184,661,41474,10,No
3844,28,Female,92532,786,8362,5,No
3845,27,Male,68763,677,29888,10,No
3846,50,Male,41583,709,41743,5,Yes
3847,20,Female,37155,734,47215,10,Yes
3848,51,Male,98863,614,46300,10,Yes
3849,47,Male,56537,675,43611,5,Yes
3850,21,Female,62896,657,23555,7,No
3851,23,Female,32724,762,44845,10,No
3852,23,Male,41083,645,17888,5,Yes
3853,53,Male,50954,709,8509,7,No
3854,37,Male,38150,695,41308,5,Yes
3855,64,Female,78157,635,33380,5,No
3856,48,Female,96975,693,10441,20,Yes
3857,48,Female,34911,748,12523,10,No
3858,30,Male,34158,683,23566,7,Yes
3859,29,Female,83445,614,5529,5,No
3860,59,Male,54051,606,25441,15,No
3861,23,Female,30083,606,46063,15,Yes
3862,52,Female,97758,654,41623,20,Yes
3863,27,Female,55854,614,18164,7,Yes
3864,32,Male,48195,738,34313,7,Yes
3865,42,Male,32332,697,47198,10,No
3866,21,Female,77711,755,49486,20,No
3867,31,Female,90497,699,15256,15,Yes
3868,41,Male,67084,731,37588,20,Yes
3869,26,Male,84521,676,40687,15,No
3870,21,Female,57840,628,15069,5,No
3871,32,Male,63344,691,10283,10,No
3872,54,Female,55654,698,46398,15,Yes
3873,55,Male,88794,787,11686,5,No
3874,64,Male,63535,693,32425,15,Yes
3875,61,Female,43819,604,17981,5,No
3876,47,Male,93925,679,5832,5,Yes
3877,48,Female,86433,743,47110,10,No
3878,49,Female,75403,652,31401,10,Yes
3879,24,Female,70602,618,48792,7,No
3880,65,Male,56198,607,13308,20,Yes
3881,27,Female,50502,703,10483,7,Yes
3882,38,Female,62302,620,40929,15,Yes
3883,31,Female,32418,727,14511,15,Yes
3884,60,Male,82470,694,27526,15,Yes
3885,46,Male,39567,642,6460,10,Yes
3886,27,Male,48958,645,5814,15,No
3887,32,Male,32848,728,24342,15,Yes
3888,42,Male,49651,676,22529,15,No
3889,38,Female,36115,765,44315,15,No
3890,36,Female,32314,616,38405,10,No
3891,32,Female,31989,661,28166,7,No
3892,32,Male,96593,715,43535,7,No
3893,18,Female,48741,641,16572,15,Yes
3894,26,Male,75104,602,47924,10,No
3895,43,Male,72603,647,18225,20,No
3896,44,Male,86699,666,5111,7,No
3897,34,Male,96083,751,46335,5,No
3898,43,Male,31347,662,36450,15,Yes
3899,60,Female,42138,621,28957,20,No
3900,48,Female,47415,685,15000,15,Yes
3901,40,Female,38425,709,30292,7,Yes
3902,53,Female,45079,648,33857,20,No
3903,43,Female,63539,647,14523,20,No
3904,33,Female,81569,785,31092,10,Yes
3905,20,Female,68180,666,40404,10,No
3906,55,Male,77211,706,19126,5,No
3907,37,Female,91916,617,40679,20,Yes
3908,20,Male,50390,631,30028,10,No
3909,49,Female,78658,629,19375,20,Yes
3910,60,Female,62696,646,39758,20,No
3911,45,Female,67240,775,18158,5,No
3912,20,Male,59403,645,42554,7,Yes
3913,58,Male,88362,665,29677,15,Yes
3914,60,Female,39657,665,27670,15,Yes
3915,45,Male,43501,800,21088,15,Yes
3916,37,Female,30189,747,48626,20,No
3917,34,Male,96496,633,43695,10,No
3918,64,Male,80019,709,47790,5,Yes
3919,26,Female,74359,608,18056,5,Yes
3920,46,Male,48209,632,44940,20,No
3921,29,Female,72017,761,43593,15,Yes
3922,37,Female,39781,626,26037,10,No
3923,50,Female,30080,713,20915,5,No
3924,32,Female,95488,643,8205,5,Yes
3925,28,Male,91073,659,46373,7,No
3926,64,Male,79291,693,30045,5,No
3927,58,Female,34601,798,18630,7,Yes
3928,39,Female,31717,676,47769,7,Yes
3929,44,Female,64410,751,8449,10,Yes
3930,52,Male,82038,676,31388,20,No
3931,41,Female,61938,635,49740,10,Yes
3932,43,Male,64388,732,35621,20,Yes
3933,58,Male,46399,776,32000,15,No
3934,34,Female,76039,691,19847,20,Yes
3935,50,Female,57855,651,48578,10,No
3936,59,Female,33575,627,14749,5,No
3937,19,Male,48173,666,19106,20,No
3938,25,Female,31050,775,31909,5,Yes
3939,34,Female,65476,655,41888,15,Yes
3940,35,Male,36862,707,29690,20,Yes
3941,26,Male,43622,796,34907,20,No
3942,48,Female,94048,613,37270,10,Yes
3943,25,Female,71898,681,27611,15,Yes
3944,37,Female,50968,745,27254,7,No
3945,29,Male,32426,728,40754,10,No
3946,26,Female,58691,653,28259,7,No
3947,49,Female,41198,780,23921,10,Yes
3948,32,Female,88221,620,48593,7,Yes
3949,32,Male,92811,657,22385,20,No
3950,35,Male,78867,655,30013,20,Yes
3951,64,Female,85417,628,33137,10,Yes
3952,54,Male,48711,736,13401,20,Yes
3953,42,Female,78350,603,40631,7,Yes
3954,38,Male,98092,673,19897,15,No
3955,31,Male,63245,683,25343,15,Yes
3956,21,Female,52753,744,13635,15,Yes
3957,27,Female,88221,776,34310,20,No
3958,61,Female,53706,736,14970,20,Yes
3959,35,Male,63198,613,45915,20,Yes
3960,25,Male,60409,753,19702,7,No
3961,31,Male,43856,636,26478,10,Yes
3962,52,Male,62310,681,8410,5,No
3963,49,Male,35768,707,16085,5,No
3964,57,Male,73544,763,27732,7,No
3965,61,Male,96174,791,16895,10,Yes
3966,55,Female,73734,714,16021,5,Yes
3967,55,Male,98957,786,40151,15,No
3968,64,Female,79840,767,35402,20,No
3969,22,Female,77265,605,16605,15,No
3970,36,Male,35063,641,34975,10,Yes
3971,41,Male,71238,778,35358,7,Yes
3972,56,Female,36169,624,21530,20,No
3973,20,Male,73210,746,9470,7,No
3974,48,Male,99039,657,32341,7,No
3975,58,Male,64264,763,38732,15,Yes
3976,30,Female,57127,624,23193,15,No
3977,57,Female,53450,681,24396,5,Yes
3978,50,Female,33760,784,19053,5,Yes
3979,62,Male,81810,731,13825,20,Yes
3980,57,Male,55257,772,13875,7,No
3981,46,Female,33079,746,18052,10,Yes
3982,63,Female,54984,745,10994,15,No
3983,38,Male,97269,738,40049,15,No
3984,23,Female,92358,719,48623,7,Yes
3985,40,Female,47023,737,45930,15,Yes
3986,63,Female,33066,788,19178,20,No
3987,25,Female,47229,609,9141,15,Yes
3988,39,Female,63494,724,36263,5,No
3989,65,Male,65940,608,30296,15,No
3990,40,Male,73521,766,6587,15,No
3991,45,Male,84657,769,12082,15,No
3992,53,Male,85569,675,31776,10,No
3993,34,Male,45698,761,9877,15,No
3994,43,Female,33262,745,49120,5,Yes
3995,25,Male,96420,618,26334,5,No
3996,30,Female,89868,760,20942,20,Yes
3997,64,Female,69415,663,25609,15,Yes
3998,58,Male,91074,684,23037,7,No
3999,55,Male,42302,611,47392,7,Yes
4000,61,Male,92576,719,10364,20,No
4001,52,Female,97854,707,44528,15,No
4002,44,Female,71285,655,37219,7,No
4003,30,Male,62361,800,27241,7,Yes
4004,65,Female,40756,723,33818,10,Yes
4005,39,Male,54623,739,14317,20,No
4006,34,Female,96996,798,32452,7,Yes
4007,41,Female,42866,707,35346,7,No
4008,47,Female,72393,756,16255,5,Yes
4009,18,Female,70594,649,7277,15,No
4010,35,Male,32380,679,13354,7,Yes
4011,24,Female,83657,656,10899,20,Yes
4012,32,Female,46584,603,35706,10,No
4013,18,Female,92135,699,19056,20,Yes
4014,63,Male,64101,732,31578,10,No
4015,52,Male,91033,646,43907,5,No
4016,47,Male,61700,625,49562,10,No
4017,62,Female,60827,720,7838,10,No
4018,26,Male,53011,780,23359,20,Yes
4019,41,Male,44428,611,32445,20,Yes
4020,55,Male,93825,777,44144,7,No
4021,59,Male,97057,719,24094,7,No
4022,56,Female,94877,775,37488,10,No
4023,32,Male,73756,683,22481,10,No
4024,56,Male,51461,692,30221,10,No
4025,33,Male,67981,686,12620,20,No
4026,46,Female,45338,795,27755,5,Yes
4027,23,Male,40166,658,30261,15,Yes
4028,38,Female,38445,753,46488,15,No
4029,37,Female,71936,689,40926,10,Yes
4030,25,Female,69050,750,20100,20,No
4031,42,Male,93507,747,17160,5,No
4032,45,Female,35097,712,9310,20,No
4033,40,Male,40366,705,6310,15,Yes
